index,h1,h2,h3,h4,h5,h6,title1,title2,type,dimension,备注,from,url,content_category,answer,passage_genetate_title,catalogue,count
654,腰椎间盘突出症,日常,日常生活,,,,腰椎间盘突出症的日常,腰椎间盘突出症的日常生活,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101ba52cdbcb2133fb16000v&tabName=%E6%97%A5%E5%B8%B8&anchor=t21018725b530b21336486000m&subtitle=%E6%97%A5%E5%B8%B8%E7%94%9F%E6%B4%BB,32,1、饮食。多吃蔬菜、水果及钙量丰富的食品，如牛奶、奶制品、虾皮、海带、芝麻酱、豆制品等。合理安排饮食，少食多餐。2、生活。防止过度劳累，防止腰腿受寒。可进行适度正常活动，避免高强度、反复旋转、弯腰运动。妊娠期妇女减少劳作及弯腰活动。,"{""r_v1.1"":{""process_time"":""1671212769"",""value"":""妊娠\t期\t腰\t腿\t受寒\t怎么办""}}",腰椎间盘突出症_日常_日常生活,3
655,高血压,就医,就医提醒,,,,高血压的就医,高血压的就医提醒,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101ae5ec37c62133fb16000z&tabName=%E5%B0%B1%E5%8C%BB&anchor=t21018725b52b921336486000w&subtitle=%E5%B0%B1%E5%8C%BB%E6%8F%90%E9%86%92,32,1、需近日及时就医的情况。反复出现头晕、头痛、心悸、疲劳等，特别是有高血压家族史的人。出现视物模糊、鼻出血时要重视。65岁以上老年人，吸烟、酗酒、长期精神紧张、肥胖、高钠低钾饮食者出现上述症状，更应尽早就医。2、需紧急就医的情况。如果出现晕厥、呼吸困难、胸痛等心脑血管并发症的症状，应立即就医，必要时要拨打“120”急救电话。,"{""r_v1.0"":{""process_time"":""1670386590"",""value"":""高\t血压\t有\t哪些\t症状""},""r_v1.1"":{""process_time"":""1671218347"",""value"":""高\t血压\t有\t哪些\t症状""}}",高血压_就医_就医提醒,3
656,舌癌,概述,流行病学,,,,舌癌的概述,舌癌的流行病学,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101c4e4ec68e213364860000&tabName=%E6%A6%82%E8%BF%B0&anchor=t21018725b527521336486000x&subtitle=%E6%B5%81%E8%A1%8C%E7%97%85%E5%AD%A6,32,<br>舌癌是最常见的口腔恶性肿瘤，占全身恶性肿瘤的1.9％～3.5%。<br>我国舌癌占口腔恶性肿瘤的32.3～50.6%。<br>舌癌好发于中老年，平均发病年龄为60岁，男性较女性略多，男女比例约为1.17∶1。<br>近年，全球舌癌发病率呈上升趋势，患病年龄趋于年轻化。,"{""r_v1.1"":{""process_time"":""1671213340"",""value"":""什么\t是\t舌癌""}}",舌癌_概述_流行病学,3
657,胸膜腔穿刺术,检前须知,检前准备,,,,胸膜腔穿刺术的检前须知,胸膜腔穿刺术检前准备,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101cc9cbe73121336486000s&tabName=%E6%A3%80%E5%89%8D%E9%A1%BB%E7%9F%A5&anchor=t210191777292c2133fb16000h&subtitle=%E6%A3%80%E5%89%8D%E5%87%86%E5%A4%87,32,1、是否空腹。胸膜腔穿刺术无须空腹。2、检前检查。胸膜腔穿刺术由于是有创检查，因此需要接受一些常规检查，初步明确是否有凝血功能异常、经血液传播的传染病等情况。入院传染四项筛查：即乙型肝炎病毒表面抗原（HBsAg）、丙型肝炎病毒抗体（抗-HCV）、人类免疫缺陷病毒HIV1+2型抗体（抗-HIV）及梅毒螺旋体抗体（抗-TP）。主要是为了避免院内交叉感染，并指导医生制订消毒操作规范。血常规检查：血常规检查包括有红细胞计数（RBC）、血红蛋白（Hb）、白细胞计数（WBC）、白细胞分类计数及血小板计数（PLT）等。主要目的在于评估患者是否存在贫血（血红蛋白是否降低）、有无炎症（白细胞是否增多）及凝血功能情况（血小板是否降低）等，帮助医生综合评估患者目前身体机能。凝血功能检查：凝血功能检查一般是指凝血四项，包括凝血酶原时间（PT）、活化部分凝血活酶时间（APTT）、凝血酶时间（TT）及纤维蛋白原（FIB）。主要目的是查看患者是否存在凝血功能障碍，评估出血风险。3、用药准备。在胸膜腔穿刺术前患者无特异性用药准备。4、其他准备。如果因疾病正在服用抗凝血剂 (华法林、肝素）、抗血小板聚集药物（氯吡格雷、阿司匹林）、胰岛素等需要告知门诊医生，医生会根据疾病治疗需要和个体状况，评估何时停药及如何停药等问题。胸膜腔穿刺术前1日最好禁烟、禁酒，保持充足睡眠。胸膜腔穿刺术后因需要卧位或半卧位休息2小时，故最好有家属陪伴前往。听取医生关于检查的讲解，了解检查目的、大致过程、可能出现的并发症等并配合医生签署知情同意书。,"{""r_v1.0"":{""process_time"":""1670397197"",""value"":""胸膜\t腔\t穿\t刺\t术\t的\t检查\t项目\t有\t哪些""},""r_v1.1"":{""process_time"":""1671205094"",""value"":""胸膜\t腔\t穿\t刺\t术\t的\t检查\t项目\t有\t哪些""}}",胸膜腔穿刺术_检前须知_检前准备,3
658,正电子发射计算机断层显像（PET-CT）,报告解读,异常解读,,,,正电子发射计算机断层显像（PET-CT）的报告解读,正电子发射计算机断层显像（PET-CT）的异常解读,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101cf33c8463213364860005&tabName=%E6%8A%A5%E5%91%8A%E8%A7%A3%E8%AF%BB&anchor=t210191777294e2133fb16000v&subtitle=%E5%BC%82%E5%B8%B8%E8%A7%A3%E8%AF%BB,32,1、假阴性。微小病灶未达到系统分辨率。肿瘤坏死。新近已行化疗或放疗、新近大剂量的类固醇治疗、高血糖症或高胰岛素血症。一些特殊病理类型的恶性肿瘤对¹⁸F-FDG的摄取低或不摄取，最常见于神经内分泌恶性肿瘤（需采用特殊示踪剂）、支气管肺泡癌、乳腺小叶癌、前列腺癌、甲状腺癌、成骨性或硬化性骨转移、骨肉癌、胶质瘤、惰性淋巴瘤等，分化好的（低级别的）、生长缓慢的、含大量黏蛋白成分类型的肿瘤往往容易漏诊。当PET-CT检查呈现阴性，仍高度怀疑恶性肿瘤时，建议行病理活检。2、假阳性。人体部分组织本身代谢相对活跃，可导致假阳性的生理性摄取，例如头颈部唾液腺及淋巴样组织、甲状腺、胸腺（尤其是儿童）、哺乳期乳腺、泌尿道（内含排泄的¹⁸F-FDG）、女性生殖道等。炎症病变：炎症、感染、放射治疗后（如放射性肺炎）、肉芽肿病变（如结节病、真菌病或结核等分支杆菌病）、造瘘新发的骨折部位和关节再造。某些良性肿瘤：例如垂体腺瘤、肾上腺腺瘤、甲状腺滤泡状腺瘤、结肠腺瘤样息肉及绒毛样息肉、卵巢泡沫细胞瘤和囊腺瘤、巨细胞瘤、动脉瘤样骨囊肿、平滑肌瘤等。增生或发育异常：格雷夫斯病、库欣病、骨髓增生异常、纤维化发育异常、佩吉特病。缺血、冬眠心肌。伪影。3、真阳性。磨玻璃结节影：这是肺癌较典型的一种征象，是医生诊断肺癌的常见参考指征。空泡征：属于肺癌患者的常见表现。以瘤径≤3厘米的周围性肺癌多见，常见于瘤体中心部分，少数近边缘，呈点状低密度影，直径多为1～3毫米，一个或多个，边界尚清。多个者呈蜂窝状，可在几个连续层面见到，尚可见于瘤-肺交界区域，单个者肺窗可不显示。代谢增高：由于肿瘤组织和细胞呈高代谢情况，在PET-CT影像上会呈现代谢增高的表现。钙化影：肺部钙化影通常表示既往有肺结核病史。钙化影基本都是由于机体组织受损后，机化，钙盐沉积形成的。,"{""r_v1.1"":{""process_time"":""1671206220"",""value"":""恶性\t肿瘤\t是\t什么\t意思""}}",正电子发射计算机断层显像（PET-CT）_报告解读_异常解读,3
659,柏子养心丸,用药前须知,哪些人应严禁使用柏子养心丸？,,,,柏子养心丸的用药前须知,哪些人应严禁使用柏子养心丸？,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101c3592abd4213364860003&tabName=%E7%94%A8%E8%8D%AF%E5%89%8D%E9%A1%BB%E7%9F%A5&anchor=t2101968bcfdab21336486000b&subtitle=%E5%93%AA%E4%BA%9B%E4%BA%BA%E5%BA%94%E4%B8%A5%E7%A6%81%E4%BD%BF%E7%94%A8%E6%9F%8F%E5%AD%90%E5%85%BB%E5%BF%83%E4%B8%B8%EF%BC%9F,32,<br>对柏子养心丸中任一成分过敏的人禁用。<br>阴虚火旺或肝阳上亢者禁用。<br>肝肾功能不全者禁用。,"{""r_v1.0"":{""process_time"":""1670396899"",""value"":""柏子\t养心\t丸\t的\t禁忌""},""r_v1.1"":{""process_time"":""1671209775"",""value"":""柏子\t养心\t丸\t的\t禁忌""}}",柏子养心丸_用药前须知_哪些人应严禁使用柏子养心丸？,3
660,六君子丸,用药前须知,六君子丸可在什么年龄段使用？,,,,六君子丸的用药前须知,六君子丸可在什么年龄段使用？,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101c4e4a3cb3213364860004&tabName=%E7%94%A8%E8%8D%AF%E5%89%8D%E9%A1%BB%E7%9F%A5&anchor=t2101968bcfda221336486000a&subtitle=%E5%85%AD%E5%90%9B%E5%AD%90%E4%B8%B8%E5%8F%AF%E5%9C%A8%E4%BB%80%E4%B9%88%E5%B9%B4%E9%BE%84%E6%AE%B5%E4%BD%BF%E7%94%A8%EF%BC%9F,32,各年龄段均可遵医嘱使用六君子丸。,"{""r_v1.0"":{""process_time"":""1670395706"",""value"":""六\t君子\t丸\t的\t功效\t与\t作用""},""r_v1.1"":{""process_time"":""1671198371"",""value"":""六\t君子\t丸\t的\t功效\t与\t作用""}}",六君子丸_用药前须知_六君子丸可在什么年龄段使用？,3
661,人参健脾丸,功能主治,人参健脾丸可以治疗哪些疾病？,,,,人参健脾丸的功能主治,人参健脾丸可以治疗哪些疾病？,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101c35ba3a9b213364860005&tabName=%E5%8A%9F%E8%83%BD%E4%B8%BB%E6%B2%BB&anchor=t2101968bcfd9621336486000i&subtitle=%E4%BA%BA%E5%8F%82%E5%81%A5%E8%84%BE%E4%B8%B8%E5%8F%AF%E4%BB%A5%E6%B2%BB%E7%96%97%E5%93%AA%E4%BA%9B%E7%96%BE%E7%97%85%EF%BC%9F,32,人参健脾丸有健脾益气、和胃止泻的功效，用于治疗脾胃虚弱引起的消化不良、脘闷嘈杂（胃脘部胀满不适）、恶心呕吐、腹痛、大便溏稀、不思饮食、体弱倦怠等症状，具体如下：<br>治疗由脾胃虚弱、运化失职导致的泄泻。改善大便溏泻，消化不良，稍微吃些油腻食物则大便次数增多，饮食减少，恶心呕吐，脘腹疼痛等症状。消化不良、慢性胃肠炎、胃肠功能紊乱、结肠炎见上述症状的患者也可应用。<br>治疗因脾胃虚弱、气机阻滞、运化不行导致的痞满（脘腹满闷，胃部不适）。缓解脘腹满闷、反酸、嗳气、恶心等症状。慢性胃肠炎、胃肠炎、胃肠功能紊乱见上述症状的患者也可应用。<br>治疗因脾胃虚弱、胃气不和导致的纳呆（消化不良、食欲不振）。慢性胃炎、胃肠功能紊乱、厌食症见上述症状的患者也可应用。,"{""r_v1.0"":{""process_time"":""1670395828"",""value"":""人参\t健\t脾\t丸\t的\t功效\t与\t作用""},""r_v1.1"":{""process_time"":""1671200503"",""value"":""人参\t健\t脾\t丸\t的\t功效\t与\t作用""}}",人参健脾丸_功能主治_人参健脾丸可以治疗哪些疾病？,3
662,风寒感冒颗粒,用法用量,风寒感冒颗粒用药过量怎么办？,,,,风寒感冒颗粒的用法用量,风寒感冒颗粒用药过量怎么办？,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101c0c1c94472133fb160003&tabName=%E7%94%A8%E6%B3%95%E7%94%A8%E9%87%8F&anchor=t2101968bcfdd7213364860008&subtitle=%E9%A3%8E%E5%AF%92%E6%84%9F%E5%86%92%E9%A2%97%E7%B2%92%E7%94%A8%E8%8D%AF%E8%BF%87%E9%87%8F%E6%80%8E%E4%B9%88%E5%8A%9E%EF%BC%9F,32,风寒感冒颗粒是辛温解表的药物，服用过量会出现解表过多，耗气伤津的情况，导致出现发汗过多，口干舌燥，大便秘结等症状。服用过量后应立即停药，可以先观察一天，多喝水促进药物代谢与排出。如果一天后没有任何改善，甚至情况加重，及时就医。,"{""r_v1.0"":{""process_time"":""1670395574"",""value"":""风寒\t感冒\t颗粒\t吃\t什么\t好""},""r_v1.1"":{""process_time"":""1671217011"",""value"":""风寒\t感冒\t颗粒\t吃\t什么\t好""}}",风寒感冒颗粒_用法用量_风寒感冒颗粒用药过量怎么办？,3
663,补中益气丸,用法用量,补中益气丸的用药剂量是多少？,,,,补中益气丸的用法用量,补中益气丸的用药剂量是多少？,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101a5b0dda1721336486000w&tabName=%E7%94%A8%E6%B3%95%E7%94%A8%E9%87%8F&anchor=t2101968bcfdc921336486000t&subtitle=%E8%A1%A5%E4%B8%AD%E7%9B%8A%E6%B0%94%E4%B8%B8%E7%9A%84%E7%94%A8%E8%8D%AF%E5%89%82%E9%87%8F%E6%98%AF%E5%A4%9A%E5%B0%91%EF%BC%9F,32,<br>大蜜丸：每次1丸，每天2～3次。<br>小蜜丸：每次9g，每天2～3次。<br>水丸：每次6g，每天2～3次。<br>浓缩丸：每次8～10丸，每天3次。注意：请仔细阅读药品包装和说明书的规格。若不清楚自己的药物属于哪一制剂规格，及时咨询医师。,"{""r_v1.0"":{""process_time"":""1670386575"",""value"":""蜜丸\t的\t功效\t与\t作用""},""r_v1.1"":{""process_time"":""1671201721"",""value"":""蜜丸的功效与作用""}}",补中益气丸_用法用量_补中益气丸的用药剂量是多少？,3
664,麦味地黄丸,用药前须知,有哪些与麦味地黄丸易混淆的药品？,,,,麦味地黄丸的用药前须知,有哪些与麦味地黄丸易混淆的药品？,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101b6f0ff6b82133fb160008&tabName=%E7%94%A8%E8%8D%AF%E5%89%8D%E9%A1%BB%E7%9F%A5&anchor=t2101968bcfdb521336486000m&subtitle=%E6%9C%89%E5%93%AA%E4%BA%9B%E4%B8%8E%E9%BA%A6%E5%91%B3%E5%9C%B0%E9%BB%84%E4%B8%B8%E6%98%93%E6%B7%B7%E6%B7%86%E7%9A%84%E8%8D%AF%E5%93%81%EF%BC%9F,32,1、六味地黄丸。功效作用不同。六味地黄丸有滋阴补肾的功效，但整体还是以补肾为主。可用于治疗肝肾阴亏、头晕耳鸣、腰膝酸软、骨蒸潮热、盗汗遗精等症状。麦味地黄丸是在六味地黄丸组成的基础上加麦冬、五味子两个酸味药，增强了补肺的作用，整体突出肾肺同补的功效。用于治疗肺肾阴亏、咽干咯血、腰膝酸软、眩晕耳鸣等症状。成分不同。六味地黄丸比麦味地黄丸少麦冬、五味子两种主要成分，所以六味地黄丸有滋肝肾阴的作用，而减弱滋肺阴的作用。2、杞菊地黄丸。功效作用不同。杞菊地黄丸是在六味地黄丸组成的基础上加枸杞子、菊花两个甘味药，在滋补肾阴的基础上，兼有养阴缓肝，养肝明目的作用。用于肝肾阴亏导致的眩晕耳鸣、畏光怕光、迎风流泪、视物昏花等症状。而麦味地黄丸主要滋肾养肺。成分不同。杞菊地黄丸比麦味地黄丸多了枸杞子、菊花两种主要成分，具有清肝明目等功效。3、知柏地黄丸。功效作用不同。知柏地黄丸是在六味地黄丸组成的基础上加知母、黄柏两个苦味药，增强苦补肾水的功效。知柏地黄丸功效为滋阴降火，主要用于阴虚火旺，潮热盗汗、口干咽痛、耳鸣遗精、小便短赤等，可用于阴虚火旺症、耳鸣、遗精等症状。麦味地黄丸主要治疗肺肾阴虚，适合肺肾阴虚的患者服用。具体中成药的选择，请由专业中医师辨证施治，合理用药。,"{""r_v1.0"":{""process_time"":""1670396404"",""value"":""六\t味\t地黄\t丸\t的\t功效\t与\t作用""},""r_v1.1"":{""process_time"":""1671202552"",""value"":""六\t味\t地黄\t丸\t的\t功效\t与\t作用""}}",麦味地黄丸_用药前须知_有哪些与麦味地黄丸易混淆的药品？,3
665,盐酸氟桂利嗪,功能主治,盐酸氟桂利嗪有哪些常见用药误区？,,,,盐酸氟桂利嗪的功能主治,盐酸氟桂利嗪有哪些常见用药误区？,SP,PO,,vt.quark.cn,https://vt.quark.cn/blm/quark-drug-291/main?lemmaId=li101bcf953488213364860006&tabName=%E5%8A%9F%E8%83%BD%E4%B8%BB%E6%B2%BB&anchor=t2101968b1e3062133fb16000d&subtitle=%E7%9B%90%E9%85%B8%E6%B0%9F%E6%A1%82%E5%88%A9%E5%97%AA%E6%9C%89%E5%93%AA%E4%BA%9B%E5%B8%B8%E8%A7%81%E7%94%A8%E8%8D%AF%E8%AF%AF%E5%8C%BA%EF%BC%9F,32,盐酸氟桂利嗪是一种专业性、针对性比较强的药物，长期服用会产生抑郁、锥体外系反应（常表现为不自主运动、口颌运动障碍、震颤等）等副作用。不同人的病情、发病原因、身体情况各不相同，是否适合本药、服药疗程也不相同，因此，不能通过主观臆断随便服用本药，需要在专业医生或临床药师的指导下使用。,"{""r_v1.0"":{""process_time"":""1670395531"",""value"":""盐酸\t氟\t桂\t利\t嗪\t长期\t服用\t有\t什么\t副\t作用""},""r_v1.1"":{""process_time"":""1671208462"",""value"":""盐酸\t氟\t桂\t利\t嗪\t长期\t服用\t有\t什么\t副\t作用""}}",盐酸氟桂利嗪_功能主治_盐酸氟桂利嗪有哪些常见用药误区？,3
